,University_Name,geometry.location.lat,geometry.location.lng,Academic_Year,Current_Training_Center_Name_En,Number_of_Trainees,Center_longitude,Center_latitude
2184,Umm Al Qura University,21.3299695,39.952206,2021,King Fahd Military Medical Complex in Dhahran,2,50.039302,26.236125
2185,Umm Al Qura University,21.3299695,39.952206,2021,King Abdullah Medical Complex in Jeddah,2,39.192505,21.485811
2186,Umm Al Qura University,21.3299695,39.952206,2021,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
2187,Umm Al Qura University,21.3299695,39.952206,2021,East Jeddah Hospital in Jeddah,2,39.192505,21.485811
2188,Umm Al Qura University,21.3299695,39.952206,2021,Joint Training Program in the Central Region,2,46.675296,24.713552
2189,Umm Al Qura University,21.3299695,39.952206,2021,JointProgram for Family Medicine in Makkah,2,39.857912,21.389082
2190,Umm Al Qura University,21.3299695,39.952206,2022,King Khalid Eye Specialist Hospital in Riyadh,2,46.675296,24.713552
2191,Umm Al Qura University,21.3299695,39.952206,2022,Joint Training Program in the Central Region,2,46.675296,24.713552
2192,Umm Al Qura University,21.3299695,39.952206,2022,Riyadh First Health Cluster,2,46.675296,24.713552
2193,Umm Al Qura University,21.3299695,39.952206,2022,Directorate of Health Affairs in Jeddah Governorate,1,39.192505,21.485811
2194,Umm Al Qura University,21.3299695,39.952206,2022,King Abdulaziz Specialist Hospital in Taif,1,40.424819,21.284078
2195,Umm Al Qura University,21.3299695,39.952206,2022,General Directorate of Health Affairs in Aseer Region,1,42.511724,18.246468
2196,Umm Al Qura University,21.3299695,39.952206,2022,King Fahd Hospital of the Armed Forces in the south,1,42.766233,18.309339
2197,Umm Al Qura University,21.3299695,39.952206,2022,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
2198,Umm Al Qura University,21.3299695,39.952206,2022,JointProgram for Restorative Dentistry- Central,1,46.675296,24.713552
2199,Umm Al Qura University,21.3299695,39.952206,2022,"Joint training program in the central region, Riyadh",1,46.675296,24.713552
2200,Umm Al Qura University,21.3299695,39.952206,2022,King Fahd General Hospital in Jeddah,1,39.192505,21.485811
2201,Umm Al Qura University,21.3299695,39.952206,2022,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,1,46.675296,24.713552
2202,Umm Al Qura University,21.3299695,39.952206,2022,King Saud Medical City in Riyadh,1,46.675296,24.713552
2203,Umm Al Qura University,21.3299695,39.952206,2022,Joint training program in the Western Region,1,45.079162,23.885942
2204,Umm Al Qura University,21.3299695,39.952206,2021,Azizia Maternity and Pediatric Hospital in Jeddah,1,39.192505,21.485811
2205,Umm Al Qura University,21.3299695,39.952206,2021,King Abdullah bin Abdulaziz University Hospital at Princess Nora Bint Abdulrahmsn University in Riyadh,1,46.675296,24.713552
2206,Umm Al Qura University,21.3299695,39.952206,2021,JointProgram for Restorative Dentistry- Central,1,46.675296,24.713552
2207,Umm Al Qura University,21.3299695,39.952206,2021,"Joint training program in the central region, Riyadh",1,46.675296,24.713552
2208,Umm Al Qura University,21.3299695,39.952206,2021,Joint training program in the Western Region,1,45.079162,23.885942
2209,Umm Al Qura University,21.3299695,39.952206,2021,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
2210,Umm Al Qura University,21.3299695,39.952206,2021,General Directorate of Health Affairs in Aseer Region,1,42.511724,18.246468
2211,Umm Al Qura University,21.3299695,39.952206,2021,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
2212,Umm Al Qura University,21.3299695,39.952206,2021,Dammam Medical Complex,1,50.088794,26.420683
2213,Umm Al Qura University,21.3299695,39.952206,2022,Armed Forces Hospital at King Abdulaziz Base in Jubail,1,49.568742,26.959771
2214,Umm Al Qura University,21.3299695,39.952206,2021,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
2215,Umm Al Qura University,21.3299695,39.952206,2021,Unknown,1,,
2216,Umm Al Qura University,21.3299695,39.952206,2021,The program of the Ministry of Health in Madinah,1,39.569184,24.524654
2217,Umm Al Qura University,21.3299695,39.952206,2021,The joint program in the Central and Eastern region,1,45.079162,23.885942
2218,Umm Al Qura University,21.3299695,39.952206,2021,The joint program in Makkah Al-Mukarramah,1,39.857912,21.389082
2219,Umm Al Qura University,21.3299695,39.952206,2021,Saud AlBabtain Cardiac Center in Dammam,1,50.088794,26.420683
2220,Umm Al Qura University,21.3299695,39.952206,2021,King Salman Hospital for North West Armed Forces in Tabuk,1,36.566191,28.383508
2221,Umm Al Qura University,21.3299695,39.952206,2019,The program of the Ministry of Health in Madinah,1,39.569184,24.524654
2222,Umm Al Qura University,21.3299695,39.952206,2019,The program of the Ministry of Health in Jeddah,1,39.192505,21.485811
2223,Umm Al Qura University,21.3299695,39.952206,2019,Security Forces Hospital in Dammam,1,50.088794,26.420683
2224,Umm Al Qura University,21.3299695,39.952206,2019,Saud AlBabtain Cardiac Center in Dammam,1,50.088794,26.420683
2225,Umm Al Qura University,21.3299695,39.952206,2019,Riyadh First Health Cluster,1,46.675296,24.713552
2226,Umm Al Qura University,21.3299695,39.952206,2019,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,1,39.569184,24.524654
2227,Umm Al Qura University,21.3299695,39.952206,2019,Ophthalmology Hospital in Jeddah,1,39.192505,21.485811
2228,Umm Al Qura University,21.3299695,39.952206,2019,Medical Center at King Fahd Security College in Riyadh,1,46.675296,24.713552
2229,Umm Al Qura University,21.3299695,39.952206,2019,Uhud General Hospital in Medina,1,39.569184,24.524654
2230,Umm Al Qura University,21.3299695,39.952206,2020,Azizia Maternity and Pediatric Hospital in Jeddah,1,39.192505,21.485811
2231,Umm Al Qura University,21.3299695,39.952206,2019,King Abdulaziz Medical City of National Guard in Alahsa,1,49.365315,21.91133
2232,Umm Al Qura University,21.3299695,39.952206,2019,JointProgram for Psychiatry in Riyadh,1,46.675296,24.713552
2233,Umm Al Qura University,21.3299695,39.952206,2019,JointProgram for Preventive Medicine in Madinah,1,39.569184,24.524654
2234,Umm Al Qura University,21.3299695,39.952206,2019,JointProgram for Forensic Medicine-Riyadh,1,46.675296,24.713552
2235,Umm Al Qura University,21.3299695,39.952206,2019,"Joint training program in the central region, Riyadh",1,46.675296,24.713552
2236,Umm Al Qura University,21.3299695,39.952206,2019,"Joint training program in the Western Region, Taif",1,40.424819,21.284078
2237,Umm Al Qura University,21.3299695,39.952206,2019,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
2238,Umm Al Qura University,21.3299695,39.952206,2019,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
2239,Umm Al Qura University,21.3299695,39.952206,2019,King Abdullah bin Abdulaziz University Hospital at Princess Nora Bint Abdulrahmsn University in Riyadh,1,46.675296,24.713552
2240,Umm Al Qura University,21.3299695,39.952206,2019,Eradah Mental Health Hospital in Dammam,1,50.088794,26.420683
2241,Umm Al Qura University,21.3299695,39.952206,2019,Dr. Sulaiman AlHabib Medical Group in Riyadh,1,46.675296,24.713552
2242,Umm Al Qura University,21.3299695,39.952206,2019,Dammam Medical Complex,1,50.088794,26.420683
2243,Umm Al Qura University,21.3299695,39.952206,2019,Al-Iman Hospital in Riyadh,1,46.675296,24.713552
2244,Umm Al Qura University,21.3299695,39.952206,2020,Dammam Medical Complex,1,50.088794,26.420683
2245,Umm Al Qura University,21.3299695,39.952206,2020,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
2246,Umm Al Qura University,21.3299695,39.952206,2020,King Salman Hospital for North West Armed Forces in Tabuk,1,36.566191,28.383508
2247,Umm Al Qura University,21.3299695,39.952206,2020,Maternity and Children Hospital in Jeddah,1,39.192505,21.485811
2248,Umm Al Qura University,21.3299695,39.952206,2020,Medical Center at King Fahd Security College in Riyadh,1,46.675296,24.713552
2249,Umm Al Qura University,21.3299695,39.952206,2020,Medical City of King Saud University in Riyadh,1,46.675296,24.713552
2250,Umm Al Qura University,21.3299695,39.952206,2020,Ophthalmology Hospital in Jeddah,1,39.192505,21.485811
2251,Umm Al Qura University,21.3299695,39.952206,2020,Dr. Sulaiman AlHabib Medical Group in Riyadh,1,46.675296,24.713552
2252,Umm Al Qura University,21.3299695,39.952206,2020,Eradah Mental Health Hospital in Dammam,1,50.088794,26.420683
2253,Umm Al Qura University,21.3299695,39.952206,2020,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
2254,Umm Al Qura University,21.3299695,39.952206,2020,Joint training program in the Western Region,1,45.079162,23.885942
2255,Umm Al Qura University,21.3299695,39.952206,2020,"Joint training program in the Western Region, Taif",1,40.424819,21.284078
2256,Umm Al Qura University,21.3299695,39.952206,2020,"Joint training program in the central region, Riyadh",1,46.675296,24.713552
2257,Umm Al Qura University,21.3299695,39.952206,2020,JointProgram for Family Medicine in Madinah,1,39.569184,24.524654
2258,Umm Al Qura University,21.3299695,39.952206,2020,JointProgram for Forensic Medicine-Riyadh,1,46.675296,24.713552
2259,Umm Al Qura University,21.3299695,39.952206,2020,JointProgram for Preventive Medicine in Madinah,1,39.569184,24.524654
2260,Umm Al Qura University,21.3299695,39.952206,2020,King Abdulaziz Air Base Hospital in Dhahran,1,50.039302,26.236125
2261,Umm Al Qura University,21.3299695,39.952206,2020,King Abdullah bin Abdulaziz University Hospital at Princess Nora Bint Abdulrahmsn University in Riyadh,1,46.675296,24.713552
2262,Umm Al Qura University,21.3299695,39.952206,2020,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
2263,Umm Al Qura University,21.3299695,39.952206,2020,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,1,39.569184,24.524654
2264,Umm Al Qura University,21.3299695,39.952206,2020,The joint program in the Central and Eastern region,1,45.079162,23.885942
2265,Umm Al Qura University,21.3299695,39.952206,2020,Royal Commission Medical Center in Yanbu,1,38.155484,24.056528
2266,Umm Al Qura University,21.3299695,39.952206,2020,Saud AlBabtain Cardiac Center in Dammam,1,50.088794,26.420683
2267,Umm Al Qura University,21.3299695,39.952206,2020,Security Forces Hospital in Dammam,1,50.088794,26.420683
2268,Umm Al Qura University,21.3299695,39.952206,2020,Teaching Dental Hospital at Dentistry College in Umm Al-Qura University in Mecca,1,39.857912,21.389082
2269,Umm Al Qura University,21.3299695,39.952206,2020,The program of the Ministry of Health in Jeddah,1,39.192505,21.485811
2270,Umm Al Qura University,21.3299695,39.952206,2020,The program of the Ministry of Health in Madinah,1,39.569184,24.524654
2271,Umm Al Qura University,21.3299695,39.952206,2020,Uhud General Hospital in Medina,1,39.569184,24.524654
2272,Umm Al Qura University,21.3299695,39.952206,2017,Security Forces Hospital in Dammam,1,50.088794,26.420683
2273,Umm Al Qura University,21.3299695,39.952206,2017,The joint program in the Central and Eastern region,1,45.079162,23.885942
2274,Umm Al Qura University,21.3299695,39.952206,2017,The program of the Ministry of Health in Jeddah,1,39.192505,21.485811
2275,Umm Al Qura University,21.3299695,39.952206,2017,Uhud General Hospital in Medina,1,39.569184,24.524654
2276,Umm Al Qura University,21.3299695,39.952206,2017,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,1,39.569184,24.524654
2277,Umm Al Qura University,21.3299695,39.952206,2017,Saud AlBabtain Cardiac Center in Dammam,1,50.088794,26.420683
2278,Umm Al Qura University,21.3299695,39.952206,2017,Prince Mohammed bin Abdulaziz Hospital in Riyadh,1,46.675296,24.713552
2279,Umm Al Qura University,21.3299695,39.952206,2017,Ophthalmology Hospital in Jeddah,1,39.192505,21.485811
2280,Umm Al Qura University,21.3299695,39.952206,2017,Forensic Medicine Center in Medina,1,39.569184,24.524654
2281,Umm Al Qura University,21.3299695,39.952206,2017,General Directorate of Health Affairs -for Family Medicine in Riyadh,1,46.675296,24.713552
2282,Umm Al Qura University,21.3299695,39.952206,2017,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
2283,Umm Al Qura University,21.3299695,39.952206,2017,General Directorate of Health Affairs in Najran Region,1,44.228944,17.565604
2284,Umm Al Qura University,21.3299695,39.952206,2017,"Joint training program in the Western Region, Taif",1,40.424819,21.284078
2285,Umm Al Qura University,21.3299695,39.952206,2017,JointProgram for Forensic Medicine-Riyadh,1,46.675296,24.713552
2286,Umm Al Qura University,21.3299695,39.952206,2017,JointProgram for Preventive Medicine in Madinah,1,39.569184,24.524654
2287,Umm Al Qura University,21.3299695,39.952206,2017,JointProgram for Psychiatry in Riyadh,1,46.675296,24.713552
2288,Umm Al Qura University,21.3299695,39.952206,2017,JointProgram for Restorative Dentistry- Central,1,46.675296,24.713552
2289,Umm Al Qura University,21.3299695,39.952206,2017,King Abdulaziz Medical City of National Guard in Alahsa,1,49.365315,21.91133
2290,Umm Al Qura University,21.3299695,39.952206,2017,King Abdullah bin Abdulaziz University Hospital at Princess Nora Bint Abdulrahmsn University in Riyadh,1,46.675296,24.713552
2291,Umm Al Qura University,21.3299695,39.952206,2017,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
2292,Umm Al Qura University,21.3299695,39.952206,2017,King Fahd University Hospital in Khobar,1,50.080072,26.182911
2293,Umm Al Qura University,21.3299695,39.952206,2017,King Saud bin Abdulaziz University for Health Sciences-Riyadh,1,46.675296,24.713552
2294,Umm Al Qura University,21.3299695,39.952206,2017,Maternity and Children Hospital in Dammam,1,50.088794,26.420683
2295,Umm Al Qura University,21.3299695,39.952206,2017,Medical Center at King Fahd Security College in Riyadh,1,46.675296,24.713552
2296,Umm Al Qura University,21.3299695,39.952206,2017,Forensic Medicine center in Jeddah,1,39.192505,21.485811
2297,Umm Al Qura University,21.3299695,39.952206,2017,Eradah Mental Health Hospital in Dammam,1,50.088794,26.420683
2298,Umm Al Qura University,21.3299695,39.952206,2017,Dr. Sulaiman AlHabib Medical Group in Riyadh,1,46.675296,24.713552
2299,Umm Al Qura University,21.3299695,39.952206,2017,Al-Iman Hospital in Riyadh,1,46.675296,24.713552
2300,Umm Al Qura University,21.3299695,39.952206,2017,Directorate of Health Affairs in Jeddah Governorate,1,39.192505,21.485811
2301,Umm Al Qura University,21.3299695,39.952206,2018,General Directorate of Health Affairs -for Family Medicine in Riyadh,1,46.675296,24.713552
2302,Umm Al Qura University,21.3299695,39.952206,2018,General Directorate of Health Affairs in Najran Region,1,44.228944,17.565604
2303,Umm Al Qura University,21.3299695,39.952206,2018,"Joint training program in the Western Region, Taif",1,40.424819,21.284078
2304,Umm Al Qura University,21.3299695,39.952206,2018,JointProgram for Forensic Medicine-Riyadh,1,46.675296,24.713552
2305,Umm Al Qura University,21.3299695,39.952206,2018,JointProgram for Preventive Medicine in Madinah,1,39.569184,24.524654
2306,Umm Al Qura University,21.3299695,39.952206,2018,JointProgram for Psychiatry in Riyadh,1,46.675296,24.713552
2307,Umm Al Qura University,21.3299695,39.952206,2018,JointProgram for Restorative Dentistry- Central,1,46.675296,24.713552
2308,Umm Al Qura University,21.3299695,39.952206,2018,King Abdulaziz Medical City of National Guard in Alahsa,1,49.365315,21.91133
2309,Umm Al Qura University,21.3299695,39.952206,2018,King Abdullah bin Abdulaziz University Hospital at Princess Nora Bint Abdulrahmsn University in Riyadh,1,46.675296,24.713552
2310,Umm Al Qura University,21.3299695,39.952206,2018,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
2311,Umm Al Qura University,21.3299695,39.952206,2018,King Fahd University Hospital in Khobar,1,50.080072,26.182911
2312,Umm Al Qura University,21.3299695,39.952206,2018,Maternity and Children Hospital in Dammam,1,50.088794,26.420683
2313,Umm Al Qura University,21.3299695,39.952206,2018,Medical Center at King Fahd Security College in Riyadh,1,46.675296,24.713552
2314,Umm Al Qura University,21.3299695,39.952206,2018,Ophthalmology Hospital in Jeddah,1,39.192505,21.485811
2315,Umm Al Qura University,21.3299695,39.952206,2018,Prince Mohammed bin Abdulaziz Hospital in Riyadh,1,46.675296,24.713552
2316,Umm Al Qura University,21.3299695,39.952206,2018,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,1,39.569184,24.524654
2317,Umm Al Qura University,21.3299695,39.952206,2018,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
2318,Umm Al Qura University,21.3299695,39.952206,2018,Forensic Medicine Center in Medina,1,39.569184,24.524654
2319,Umm Al Qura University,21.3299695,39.952206,2018,Riyadh First Health Cluster,1,46.675296,24.713552
2320,Umm Al Qura University,21.3299695,39.952206,2018,Eradah Mental Health Hospital in Dammam,1,50.088794,26.420683
2321,Umm Al Qura University,21.3299695,39.952206,2018,Al-Iman Hospital in Riyadh,1,46.675296,24.713552
2322,Umm Al Qura University,21.3299695,39.952206,2018,Dammam Medical Complex,1,50.088794,26.420683
2323,Umm Al Qura University,21.3299695,39.952206,2018,Dr. Sulaiman AlHabib Medical Group in Riyadh,1,46.675296,24.713552
2324,Umm Al Qura University,21.3299695,39.952206,2018,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,1,46.675296,24.713552
2325,Umm Al Qura University,21.3299695,39.952206,2018,Security Forces Hospital in Dammam,1,50.088794,26.420683
2326,Umm Al Qura University,21.3299695,39.952206,2018,The joint program in the Central and Eastern region,1,45.079162,23.885942
2327,Umm Al Qura University,21.3299695,39.952206,2018,The program of the Ministry of Health in Jeddah,1,39.192505,21.485811
2328,Umm Al Qura University,21.3299695,39.952206,2018,The program of the Ministry of Health in Madinah,1,39.569184,24.524654
2329,Umm Al Qura University,21.3299695,39.952206,2018,Uhud General Hospital in Medina,1,39.569184,24.524654
2330,Umm Al Qura University,21.3299695,39.952206,2016,Al-Iman Hospital in Riyadh,1,46.675296,24.713552
2331,Umm Al Qura University,21.3299695,39.952206,2016,AlQatif Central Hospital,1,49.998236,26.576492
2332,Umm Al Qura University,21.3299695,39.952206,2016,Dammam Medical Complex,1,50.088794,26.420683
2333,Umm Al Qura University,21.3299695,39.952206,2016,Directorate of Health Affairs in Jeddah Governorate,1,39.192505,21.485811
2334,Umm Al Qura University,21.3299695,39.952206,2016,Dr. Sulaiman AlHabib Medical Group in Riyadh,1,46.675296,24.713552
2335,Umm Al Qura University,21.3299695,39.952206,2016,Forensic Medicine Center in Dammam,1,50.088794,26.420683
2336,Umm Al Qura University,21.3299695,39.952206,2016,Forensic Medicine center in Jeddah,1,39.192505,21.485811
2337,Umm Al Qura University,21.3299695,39.952206,2016,General Directorate of Health Affairs -for Family Medicine in Riyadh,1,46.675296,24.713552
2338,Umm Al Qura University,21.3299695,39.952206,2016,General Directorate of Health Affairs in Najran Region,1,44.228944,17.565604
2339,Umm Al Qura University,21.3299695,39.952206,2016,Joint training program in the Western Region,1,45.079162,23.885942
2340,Umm Al Qura University,21.3299695,39.952206,2016,JointProgram for Forensic Medicine-Riyadh,1,46.675296,24.713552
2341,Umm Al Qura University,21.3299695,39.952206,2016,JointProgram for Preventive Medicine in Madinah,1,39.569184,24.524654
2342,Umm Al Qura University,21.3299695,39.952206,2016,JointProgram for Psychiatry in Riyadh,1,46.675296,24.713552
2343,Umm Al Qura University,21.3299695,39.952206,2016,JointProgram for Restorative Dentistry- Central,1,46.675296,24.713552
2344,Umm Al Qura University,21.3299695,39.952206,2016,King Fahd Hospital of the Armed Forces in the south,1,42.766233,18.309339
2345,Umm Al Qura University,21.3299695,39.952206,2016,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
2346,Umm Al Qura University,21.3299695,39.952206,2016,Teaching Dental Hospital at Dentistry College in Umm Al-Qura University in Mecca,1,39.857912,21.389082
2347,Umm Al Qura University,21.3299695,39.952206,2016,King Salman bin Abdulaziz Hospital in Riyadh,1,46.675296,24.713552
2348,Umm Al Qura University,21.3299695,39.952206,2016,King Saud bin Abdulaziz University for Health Sciences-Riyadh,1,46.675296,24.713552
2349,Umm Al Qura University,21.3299695,39.952206,2016,Maternity and Children Hospital in Dammam,1,50.088794,26.420683
2350,Umm Al Qura University,21.3299695,39.952206,2016,Prince Mohammed bin Abdulaziz Hospital in Riyadh,1,46.675296,24.713552
2351,Umm Al Qura University,21.3299695,39.952206,2016,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,1,39.569184,24.524654
2352,Umm Al Qura University,21.3299695,39.952206,2016,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,1,46.675296,24.713552
2353,Umm Al Qura University,21.3299695,39.952206,2016,The joint program in the Central and Eastern region,1,45.079162,23.885942
2354,Umm Al Qura University,21.3299695,39.952206,2016,The program of the Ministry of Health in Madinah,1,39.569184,24.524654
2355,Umm Al Qura University,21.3299695,39.952206,2016,Uhud General Hospital in Medina,1,39.569184,24.524654
2356,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Fahd University Hospital in Khobar,93,50.080072,26.182911
2357,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Fahd University Hospital in Khobar,81,50.080072,26.182911
2358,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Fahd Specialist Hospital in Dammam,72,50.088794,26.420683
2359,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Fahd University Hospital in Khobar,70,50.080072,26.182911
2360,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Fahd University Hospital in Khobar,67,50.080072,26.182911
2361,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Fahd Specialist Hospital in Dammam,57,50.088794,26.420683
2362,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Fahd Specialist Hospital in Dammam,55,50.088794,26.420683
2363,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Fahd Specialist Hospital in Dammam,52,50.088794,26.420683
2364,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Fahd University Hospital in Khobar,47,50.080072,26.182911
2365,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,AlQatif Central Hospital,42,49.998236,26.576492
2366,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Dammam Medical Complex,40,50.088794,26.420683
2367,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Family Medicine Academy in the First Health Cluster,38,45.079162,23.885942
2368,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Fahd Specialist Hospital in Dammam,35,50.088794,26.420683
2369,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,AlQatif Central Hospital,35,49.998236,26.576492
2370,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,AlQatif Central Hospital,33,49.998236,26.576492
2371,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Dammam Medical Complex,32,50.088794,26.420683
2372,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Dammam Medical Complex,31,50.088794,26.420683
2373,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Family Medicine Academy in the First Health Cluster,31,45.079162,23.885942
2374,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,AlQatif Central Hospital,28,49.998236,26.576492
2375,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Dammam Medical Complex,28,50.088794,26.420683
2376,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Family Medicine Academy in the First Health Cluster,28,45.079162,23.885942
2377,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,King Fahd Specialist Hospital in Dammam,27,50.088794,26.420683
2378,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Family Medicine Academy in the First Health Cluster,26,45.079162,23.885942
2379,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Fahd Military Medical Complex in Dhahran,25,50.039302,26.236125
2380,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Faisal Specialist Hospital and Research Center in Riyadh,24,46.675296,24.713552
2381,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Dammam Medical Complex,24,50.088794,26.420683
2382,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,AlQatif Central Hospital,22,49.998236,26.576492
2383,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Fahd Military Medical Complex in Dhahran,22,50.039302,26.236125
2384,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Fahd Military Medical Complex in Dhahran,20,50.039302,26.236125
2385,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Faisal Specialist Hospital and Research Center in Riyadh,20,46.675296,24.713552
2386,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,King Fahd University Hospital in Khobar,19,50.080072,26.182911
2387,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Fahd Military Medical Complex in Dhahran,18,50.039302,26.236125
2388,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Family Medicine Academy in the First Health Cluster,17,45.079162,23.885942
2389,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Faisal Specialist Hospital and Research Center in Riyadh,17,46.675296,24.713552
2390,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Fahad Medical City in Riyadh,16,46.675296,24.713552
2391,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Faisal Specialist Hospital and Research Center in Riyadh,16,46.675296,24.713552
2392,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Faisal Specialist Hospital and Research Center in Riyadh,15,46.675296,24.713552
2393,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Maternity and Children Hospital in Dammam,14,50.088794,26.420683
2394,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Fahad Medical City in Riyadh,14,46.675296,24.713552
2395,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Fahd Military Medical Complex in Dhahran,14,50.039302,26.236125
2396,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Fahad Medical City in Riyadh,13,46.675296,24.713552
2397,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Eastern Health Cluster,13,50.088794,26.420683
2398,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,King Fahd Specialist Hospital in Dammam,13,50.088794,26.420683
2399,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Eastern Health Cluster,13,50.088794,26.420683
2400,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Maternity and Children Hospital in Dammam,13,50.088794,26.420683
2401,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,AlQatif Central Hospital,12,49.998236,26.576492
2402,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,Dammam Medical Complex,12,50.088794,26.420683
2403,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Eastern Health Cluster,12,50.088794,26.420683
2404,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Fahad Medical City in Riyadh,12,46.675296,24.713552
2405,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Fahad Medical City in Riyadh,11,46.675296,24.713552
2406,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Maternity and Children Hospital in Dammam,11,50.088794,26.420683
2407,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,Eastern Health Cluster,11,50.088794,26.420683
2408,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Abdulaziz Medical City for National Guard in Riyadh,11,46.675296,24.713552
2409,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Maternity and Children Hospital in Dammam,10,50.088794,26.420683
2410,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Prince Sultan Military Medical City in Riyadh,10,46.675296,24.713552
2411,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Abdulaziz Medical City for National Guard in Riyadh,10,46.675296,24.713552
